raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor,Date
29-01-2026,Thursday ,Chrome ,Mobile ,USA    ,Direct        ,/contact      ,5273,2631,2642,6041,14594,0.4,94.8,791,0.2,160622.5,30.5,2026-01-29
21-03-2026,Saturday ,Safari ,Tablet ,UK     ,Social Media  ,/products     ,2628,1986,642,2713,12606,0.6,155.7,149,0.1,17419.7,6.6,2026-03-21
04-01-2026,Sunday   ,Chrome ,Desktop,USA    ,Referral      ,/landing-promo,1644,1445,199,1714,2787,0.6,454.1,236,0.1,11427.7,7,2026-04-01
25-01-2026,Sunday   ,Chrome ,Mobile ,India  ,Organic Search,/pricing      ,315,190,125,352,708,0.6,138.9,34,0.1,2893.2,9.2,2026-01-25
05-11-2025,Wednesday,Chrome ,Tablet ,USA    ,Organic Search,/contact      ,3107,2215,892,3531,9448,0.3,132.2,460,0.1,83523.2,26.9,2025-05-11
19-01-2026,Monday   ,Safari ,Desktop,UK     ,Organic Search,/home         ,3323,2299,1024,3485,14280,0.5,588,483,0.1,134635.4,40.5,2026-01-19
11-11-2025,Tuesday  ,Chrome ,Desktop,India  ,Organic Search,/pricing      ,5159,3244,1915,5562,14481,0.6,508,597,0.1,14063.1,2.7,2025-11-11
03-11-2025,Monday   ,Safari ,Tablet ,UK     ,Direct        ,/blog         ,5270,3002,2268,5848,18514,0.5,412,772,0.1,135952.2,25.8,2025-03-11
29-12-2025,Monday   ,Firefox,Mobile ,USA    ,Referral      ,/landing-promo,1246,1012,234,1299,4804,0.7,224.1,174,0.1,0,20.3,2025-12-29
29-11-2025,Saturday ,Chrome ,Desktop,India  ,Organic Search,/blog         ,369,287,82,405,444,0.6,469.1,40,0.1,2162.4,5.9,2025-11-29
05-11-2025,Wednesday,Safari ,Desktop,UAE    ,Referral      ,/pricing      ,3378,2549,829,3406,4223,0.4,544.7,501,0.1,81049.7,24,2025-05-11
31-01-2026,Saturday ,Chrome ,Tablet ,Germany,Organic Search,/blog         ,2809,2175,634,3032,9429,0.4,314.1,368,0.1,16168.5,5.8,2026-01-31
11-02-2026,Wednesday,Chrome ,Desktop,UK     ,Direct        ,/contact      ,696,322,374,792,934,0.4,443.4,97,0.1,11402.3,16.4,2026-11-02
08-10-2025,Wednesday,Chrome ,Mobile ,Canada ,Organic Search,/products     ,2319,1751,568,2609,4325,0.4,141.1,283,0.1,21395.3,9.2,2025-08-10
17-02-2026,Tuesday  ,Safari ,Mobile ,UAE    ,Direct        ,/products     ,694,375,319,731,2554,0.4,212.4,101,0.1,8559.9,12.3,2026-02-17
06-03-2026,Friday   ,Safari ,Desktop,Germany,Organic Search,/blog         ,1974,1308,666,2103,5703,0.5,402.1,292,0.1,55589.1,28.2,2026-06-03
28-09-2025,Sunday   ,Chrome ,Desktop,USA    ,Paid Search   ,/contact      ,2751,2410,341,2978,10828,0.5,457.7,441,0.2,115218.5,41.9,2025-09-28
11-01-2026,Sunday   ,Chrome ,Desktop,USA    ,Social Media  ,/pricing      ,1173,900,273,1322,4334,0.4,370.6,85,0.1,10172.6,8.7,2026-11-01
19-02-2026,Thursday ,Safari ,Mobile ,UK     ,Organic Search,/landing-promo,1822,1359,463,2037,4261,0.5,108.1,237,0.1,30700.2,16.8,2026-02-19
05-10-2025,Sunday   ,Safari ,Desktop,France ,Paid Search   ,/about        ,2628,2183,445,3013,5568,0.6,0,372,0.1,26705.7,10.2,2025-05-10
07-11-2025,Friday   ,Safari ,Tablet ,Canada ,Organic Search,/products     ,2182,1695,487,2250,7631,0.5,368.6,265,0.1,70543.1,32.3,2025-07-11
26-10-2025,Sunday   ,Firefox,Desktop,India  ,Paid Search   ,/home         ,3789,3226,563,4031,8316,0.7,489.5,504,0.1,42763.2,11.3,2025-10-26
08-12-2025,Monday   ,Safari ,Mobile ,India  ,Social Media  ,/home         ,420,324,96,421,828,0.6,176.4,12,0,1114.4,2.7,2025-08-12
22-03-2026,Sunday   ,Safari ,Desktop,USA    ,Paid Search   ,/home         ,1005,854,151,1123,4591,0.6,423.4,162,0.2,29282,29.1,2026-03-22
03-11-2025,Monday   ,Chrome ,Desktop,India  ,Social Media  ,/about        ,2475,1953,522,2801,11080,0.5,310.1,88,0,5510.3,2.2,2025-03-11
19-12-2025,Friday   ,Safari ,Mobile ,USA    ,Paid Search   ,/about        ,4642,3617,1025,4917,10779,0.5,151.9,759,0.2,0,0,2025-12-19
26-11-2025,Wednesday,Chrome ,Mobile ,France ,Organic Search,/pricing      ,1141,726,415,1179,1914,0.6,222.4,148,0.1,7709.8,6.8,2025-11-26
07-12-2025,Sunday   ,Chrome ,Desktop,Japan  ,Paid Search   ,/landing-promo,2341,2047,294,2356,9972,0.5,554.7,371,0.2,66958.7,28.6,2025-07-12
26-10-2025,Sunday   ,Chrome ,Mobile ,UK     ,Direct        ,/about        ,416,214,202,474,849,0.6,288,57,0.1,12764.9,30.7,2025-10-26
01-02-2026,Sunday   ,Safari ,Tablet ,USA    ,Social Media  ,/blog         ,2935,2260,675,3162,12213,0.7,266,218,0.1,16760.1,5.7,2026-01-02
21-01-2026,Wednesday,Safari ,Mobile ,Canada ,Organic Search,/pricing      ,2723,1756,967,2728,6838,0.5,272.3,373,0.1,59024.5,21.7,2026-01-21
22-01-2026,Thursday ,Edge   ,Mobile ,Japan  ,Organic Search,/blog         ,3348,2482,866,3538,8459,0.3,185.4,444,0.1,41408.5,12.4,2026-01-22
09-03-2026,Monday   ,Chrome ,Desktop,USA    ,Organic Search,/blog         ,4869,3794,1075,5245,15019,0.5,435.2,768,0.2,56621.3,11.6,2026-09-03
27-01-2026,Tuesday  ,Chrome ,Desktop,France ,Paid Search   ,/landing-promo,4445,3353,1092,4834,20230,0.4,549.1,750,0.2,168004.3,37.8,2026-01-27
01-02-2026,Sunday   ,Edge   ,Desktop,Germany,Organic Search,/about        ,300,223,77,328,561,0.4,144.9,39,0.1,5270.1,17.6,2026-01-02
10-12-2025,Wednesday,Firefox,Mobile ,USA    ,Organic Search,/home         ,5034,3526,1508,5733,18257,0.4,237.8,796,0.2,264122,52.5,2025-10-12
06-02-2026,Friday   ,Firefox,Desktop,USA    ,Direct        ,/home         ,526,243,283,547,1578,0.4,135.6,83,0.2,30134,57.3,2026-06-02
05-02-2026,Thursday ,Safari ,Desktop,Canada ,Social Media  ,/products     ,3887,3049,838,3976,6343,0.6,438.7,332,0.1,23241.7,6,2026-05-02
13-12-2025,Saturday ,Chrome ,Mobile ,UK     ,Social Media  ,/pricing      ,300,257,43,317,1146,0.6,126.4,17,0.1,2046.7,6.8,2025-12-13
14-10-2025,Tuesday  ,Chrome ,Desktop,UK     ,Organic Search,/about        ,2911,2018,893,3207,5503,0.7,452.6,393,0.1,65419.5,22.5,2025-10-14
04-10-2025,Saturday ,Edge   ,Desktop,USA    ,Direct        ,/contact      ,2723,1368,1355,2893,6687,0.6,370.1,440,0.2,146036.2,53.6,2025-04-10
26-01-2026,Monday   ,Firefox,Desktop,France ,Paid Search   ,/contact      ,5012,4280,732,5674,14675,0.4,211.8,814,0.2,82684.6,16.5,2026-01-26
14-02-2026,Saturday ,Chrome ,Desktop,UAE    ,Organic Search,/products     ,2413,1750,663,2753,4288,0.6,234.5,377,0.2,74715.8,31,2026-02-14
28-01-2026,Wednesday,Chrome ,Mobile ,USA    ,Organic Search,/contact      ,5431,3847,1584,5975,8712,0.7,206.2,798,0.1,131605.4,24.2,2026-01-28
09-02-2026,Monday   ,Safari ,Mobile ,Germany,Social Media  ,/about        ,2114,1836,278,2202,7947,0.4,136.6,146,0.1,15515,7.3,2026-09-02
01-12-2025,Monday   ,Safari ,Desktop,Japan  ,Referral      ,/contact      ,1055,921,134,1168,1889,0.4,272.5,136,0.1,5782.1,5.5,2025-01-12
27-11-2025,Thursday ,Chrome ,Desktop,Japan  ,Organic Search,/about        ,797,488,309,847,2733,0.5,370.9,106,0.1,8784.1,11,2025-11-27
02-11-2025,Sunday   ,Safari ,Desktop,India  ,Paid Search   ,/about        ,2803,2198,605,3186,5111,0.5,290.1,376,0.1,31228,11.1,2025-02-11
06-11-2025,Thursday ,Chrome ,Desktop,India  ,Social Media  ,/contact      ,3204,2548,656,3571,4066,0.6,341,163,0.1,0,0,2025-06-11
09-03-2026,Monday   ,Safari ,Mobile ,USA    ,Paid Search   ,/products     ,3398,2925,473,3826,6448,0.7,141.4,547,0.2,43508.1,12.8,2026-09-03
15-02-2026,Sunday   ,Safari ,Desktop,Germany,Direct        ,/blog         ,2217,1060,1157,2352,5838,0.6,514.1,317,0.1,43699.6,19.7,2026-02-15
11-01-2026,Sunday   ,Chrome ,Mobile ,Canada ,Social Media  ,/home         ,1137,981,156,1284,5398,0.6,127.4,66,0.1,13391.2,11.8,2026-11-01
26-10-2025,Sunday   ,Chrome ,Desktop,USA    ,Direct        ,/blog         ,2035,948,1087,2042,2650,0.2,430.5,311,0.2,66983.6,32.9,2025-10-26
12-11-2025,Wednesday,Chrome ,Mobile ,USA    ,Social Media  ,/home         ,2622,2038,584,2653,4901,0.8,85.9,199,0.1,37619.9,14.3,2025-12-11
07-01-2026,Wednesday,Chrome ,Desktop,India  ,Social Media  ,/pricing      ,730,633,97,772,1165,0.6,162.3,30,0,1685.5,2.3,2026-07-01
10-03-2026,Tuesday  ,Safari ,Desktop,India  ,Email         ,/landing-promo,1189,616,573,1196,4848,0.4,592.6,168,0.1,6351.8,5.3,2026-10-03
21-02-2026,Saturday ,Firefox,Desktop,USA    ,Organic Search,/blog         ,2527,1722,805,2754,3740,0.6,360.9,373,0.1,28637.4,11.3,2026-02-21
05-11-2025,Wednesday,Chrome ,Mobile ,USA    ,Social Media  ,/products     ,3765,2975,790,4197,13066,0.8,49.6,304,0.1,23107.2,6.1,2025-05-11
07-03-2026,Saturday ,Safari ,Mobile ,USA    ,Paid Search   ,/landing-promo,3532,2846,686,3785,13908,0.8,87,594,0.2,200401.4,56.7,2026-07-03
23-01-2026,Friday   ,Chrome ,Mobile ,UK     ,Organic Search,/products     ,3998,2504,1494,4139,11611,0.7,228.8,571,0.1,0,0,2026-01-23
06-01-2026,Tuesday  ,Chrome ,Desktop,India  ,Organic Search,/about        ,990,748,242,1088,3425,0.5,494,103,0.1,2338.9,2.4,2026-06-01
08-12-2025,Monday   ,Chrome ,Desktop,USA    ,Paid Search   ,/landing-promo,1642,1311,331,1744,5878,0.5,174.4,278,0.2,61895.4,37.7,2025-08-12
16-10-2025,Thursday ,Safari ,Mobile ,Canada ,Paid Search   ,/landing-promo,4390,3722,668,4847,6687,0.8,182.2,682,0.2,154812.5,35.3,2025-10-16
29-09-2025,Monday   ,Safari ,Mobile ,USA    ,Direct        ,/blog         ,1340,754,586,1457,2035,0.7,192.4,197,0.1,40891.3,30.5,2025-09-29
19-03-2026,Thursday ,Safari ,Mobile ,Germany,Paid Search   ,/contact      ,3418,2983,435,3558,4457,0.7,134.5,522,0.2,31688.3,9.3,2026-03-19
20-11-2025,Thursday ,Chrome ,Desktop,Canada ,Direct        ,/home         ,4308,2290,2018,4666,19721,0.3,758.1,692,0.2,119550.6,27.8,2025-11-20
29-11-2025,Saturday ,Unknown,Desktop,UK     ,Social Media  ,/landing-promo,2779,2280,499,2929,5895,0.7,418.5,167,0.1,26089.4,9.4,2025-11-29
14-11-2025,Friday   ,Chrome ,Desktop,India  ,Social Media  ,/about        ,392,296,96,432,1274,0.5,251,19,0,745,1.9,2025-11-14
12-12-2025,Friday   ,Chrome ,Desktop,Japan  ,Social Media  ,/blog         ,3320,2577,743,3538,10950,0.6,409.4,291,0.1,49290.3,14.8,2025-12-12
04-11-2025,Tuesday  ,Chrome ,Desktop,USA    ,Social Media  ,/pricing      ,3287,2748,539,3632,10156,0.8,193.2,266,0.1,15959.5,4.9,2025-04-11
25-11-2025,Tuesday  ,Chrome ,Mobile ,UAE    ,Direct        ,/about        ,4917,2166,2751,5001,12614,0.6,361.4,769,0.2,57949.8,11.8,2025-11-25
26-02-2026,Thursday ,Chrome ,Tablet ,Japan  ,Organic Search,/landing-promo,2253,1787,466,2370,5831,0.5,371.7,288,0.1,50039.1,22.2,2026-02-26
17-11-2025,Monday   ,Chrome ,Tablet ,India  ,Organic Search,/blog         ,4695,3370,1325,4735,6816,0.5,372.3,484,0.1,31870.6,6.8,2025-11-17
09-01-2026,Friday   ,Chrome ,Desktop,USA    ,Paid Search   ,/products     ,1861,1550,311,2122,5431,0.3,304.1,307,0.2,66276.2,35.6,2026-09-01
09-12-2025,Tuesday  ,Chrome ,Desktop,India  ,Organic Search,/landing-promo,5436,4238,1198,5595,11336,0.3,245.7,688,0.1,59047.5,10.9,2025-09-12
08-01-2026,Thursday ,Safari ,Mobile ,India  ,Direct        ,/blog         ,5267,2237,3030,5504,19186,0.7,308.3,632,0.1,62951.1,12,2026-08-01
31-12-2025,Wednesday,Safari ,Mobile ,India  ,Organic Search,/pricing      ,1400,1088,312,1412,3811,0.4,183.5,133,0.1,8556.2,6.1,2025-12-31
23-01-2026,Friday   ,Chrome ,Desktop,France ,Organic Search,/blog         ,2915,1765,1150,3156,8247,0.6,583.8,360,0.1,70578.6,24.2,2026-01-23
20-12-2025,Saturday ,Chrome ,Mobile ,India  ,Organic Search,/landing-promo,640,391,249,712,2532,0.7,90.7,67,0.1,5031.9,7.9,2025-12-20
04-11-2025,Tuesday  ,Chrome ,Desktop,India  ,Organic Search,/landing-promo,3535,2756,779,3829,16215,0.4,443.3,425,0.1,35807.6,10.1,2025-04-11
12-10-2025,Sunday   ,Safari ,Mobile ,USA    ,Organic Search,/pricing      ,1483,1169,314,1668,5584,0.4,276.3,193,0.1,54606.1,36.8,2025-12-10
04-01-2026,Sunday   ,Chrome ,Mobile ,USA    ,Organic Search,/blog         ,1152,779,373,1276,2458,0.6,148.5,153,0.1,16256.4,14.1,2026-04-01
03-03-2026,Tuesday  ,Chrome ,Mobile ,India  ,Organic Search,/home         ,2181,1512,669,2280,4054,0.3,201,230,0.1,21842.8,10,2026-03-03
23-11-2025,Sunday   ,Chrome ,Tablet ,UK     ,Direct        ,/about        ,2612,1536,1076,2796,8298,0.5,181.8,379,0.1,23652.5,9.1,2025-11-23
30-09-2025,Tuesday  ,Chrome ,Desktop,UAE    ,Direct        ,/blog         ,5688,2674,3014,5741,14824,0.5,352.2,948,0.2,209564.9,36.8,2025-09-30
05-12-2025,Friday   ,Safari ,Tablet ,USA    ,Social Media  ,/contact      ,392,315,77,445,1407,0.6,165.6,30,0.1,3140.8,8,2025-05-12
06-02-2026,Friday   ,Chrome ,Mobile ,USA    ,Organic Search,/home         ,2401,1602,799,2430,11119,0.4,126.2,338,0.1,41916.6,17.5,2026-06-02
08-12-2025,Monday   ,Chrome ,Desktop,India  ,Direct        ,/products     ,1270,550,720,1379,4362,0.5,695.4,158,0.1,9311.5,7.3,2025-08-12
13-03-2026,Friday   ,Chrome ,Mobile ,Canada ,Organic Search,/contact      ,4899,3305,1594,4997,10535,0.7,296.2,637,0.1,124546.4,25.4,2026-03-13
13-11-2025,Thursday ,Chrome ,Desktop,USA    ,Organic Search,/blog         ,5263,3266,1997,5477,7214,0.6,418.3,834,0.2,242344.4,46,2025-11-13
11-01-2026,Sunday   ,Chrome ,Mobile ,USA    ,Paid Search   ,/about        ,3099,2586,513,3209,11708,0.5,45.2,500,0.2,0,0,2026-11-01
17-10-2025,Friday   ,Safari ,Desktop,India  ,Organic Search,/blog         ,2444,1508,936,2453,11383,0.3,368.5,250,0.1,18599.1,7.6,2025-10-17
22-03-2026,Sunday   ,Safari ,Mobile ,India  ,Organic Search,/contact      ,300,209,91,317,937,0.4,227.5,28,0.1,1004.5,3.3,2026-03-22
14-11-2025,Friday   ,Chrome ,Desktop,Japan  ,Social Media  ,/pricing      ,952,804,148,1000,3431,0.6,140.8,69,0.1,4030.1,4.2,2025-11-14
17-03-2026,Tuesday  ,Chrome ,Desktop,UAE    ,Direct        ,/blog         ,3948,1610,2338,4441,12592,0.5,504.2,658,0.2,78893.1,20,2026-03-17
31-12-2025,Wednesday,Chrome ,Tablet ,India  ,Organic Search,/landing-promo,1279,886,393,1366,4900,0.5,101.5,120,0.1,4139.1,3.2,2025-12-31
09-02-2026,Monday   ,Firefox,Desktop,UK     ,Organic Search,/landing-promo,1522,1015,507,1577,3577,0.5,222.5,212,0.1,18047,11.9,2026-09-02
11-03-2026,Wednesday,Safari ,Mobile ,USA    ,Organic Search,/landing-promo,4303,2845,1458,4595,7961,0.4,141.1,622,0.1,0,0,2026-11-03
04-12-2025,Thursday ,Chrome ,Mobile ,UK     ,Direct        ,/pricing      ,1510,615,895,1676,6405,0.7,256.6,206,0.1,43935.8,29.1,2025-04-12
19-02-2026,Thursday ,Chrome ,Tablet ,Canada ,Social Media  ,/blog         ,4235,3192,1043,4600,12583,0.6,212.8,320,0.1,79368.1,18.7,2026-02-19
22-01-2026,Thursday ,Chrome ,Desktop,USA    ,Direct        ,/products     ,4018,1754,2264,4197,15993,0.6,603,666,0.2,166295.6,41.4,2026-01-22
02-01-2026,Friday   ,Chrome ,Tablet ,USA    ,Paid Search   ,/landing-promo,2866,2156,710,3198,4490,0.7,121.2,474,0.2,77297.2,27,2026-02-01
11-11-2025,Tuesday  ,Safari ,Desktop,India  ,Organic Search,/landing-promo,4503,3426,1077,5087,15444,0.6,352.6,530,0.1,39582.2,8.8,2025-11-11
07-11-2025,Friday   ,Chrome ,Desktop,India  ,Direct        ,/contact      ,1937,799,1138,2088,4180,0.5,566.9,249,0.1,28673.2,14.8,2025-07-11
12-02-2026,Thursday ,Chrome ,Mobile ,USA    ,Email         ,/about        ,2046,930,1116,2211,3406,0.6,175.8,361,0.2,81826.4,40,2026-12-02
16-11-2025,Sunday   ,Chrome ,Mobile ,USA    ,Organic Search,/pricing      ,1858,1285,573,2083,2733,0.6,211.3,242,0.1,57378.4,30.9,2025-11-16
11-01-2026,Sunday   ,Edge   ,Mobile ,UAE    ,Direct        ,/home         ,436,249,187,439,915,0.3,142.5,66,0.2,16869.6,38.7,2026-11-01
06-01-2026,Tuesday  ,Chrome ,Mobile ,India  ,Paid Search   ,/blog         ,5050,4027,1023,5163,12267,0.6,87.4,627,0.1,30306.8,6,2026-06-01
20-10-2025,Monday   ,Chrome ,Desktop,Germany,Organic Search,/contact      ,1838,1120,718,2033,2995,0.5,198.6,258,0.1,44902.8,24.4,2025-10-20
17-10-2025,Friday   ,Chrome ,Tablet ,USA    ,Paid Search   ,/about        ,4267,3360,907,4603,8030,0.5,140.8,718,0.2,155648.2,36.5,2025-10-17
05-11-2025,Wednesday,Chrome ,Desktop,France ,Organic Search,/products     ,5087,3723,1364,5508,16854,0.4,510.9,669,0.1,85758,16.9,2025-05-11
07-02-2026,Saturday ,Chrome ,Mobile ,India  ,Organic Search,/landing-promo,310,216,94,323,1022,0.5,153.4,28,0.1,1251.8,4,2026-07-02
12-12-2025,Friday   ,Chrome ,Mobile ,India  ,Direct        ,/blog         ,2281,1118,1163,2480,9290,0.4,347.3,237,0.1,19888.6,8.7,2025-12-12
01-02-2026,Sunday   ,Safari ,Tablet ,Germany,Social Media  ,/pricing      ,928,782,146,1054,3533,0.7,214.2,50,0.1,11778.8,12.7,2026-01-02
18-03-2026,Wednesday,Firefox,Mobile ,France ,Paid Search   ,/contact      ,2518,2032,486,2879,4640,0.6,254.4,377,0.1,65069.4,25.8,2026-03-18
22-12-2025,Monday   ,Chrome ,Desktop,India  ,Paid Search   ,/pricing      ,544,464,80,583,1631,0.5,505,73,0.1,2153.6,4,2025-12-22
27-01-2026,Tuesday  ,Safari ,Mobile ,France ,Organic Search,/blog         ,972,595,377,985,4343,0.6,229.4,124,0.1,21806.2,22.4,2026-01-27
16-10-2025,Thursday ,Chrome ,Desktop,France ,Direct        ,/home         ,845,487,358,847,1859,0.6,296.9,125,0.1,12350.7,14.6,2025-10-16
05-03-2026,Thursday ,Safari ,Mobile ,UK     ,Organic Search,/landing-promo,3077,2091,986,3178,9268,0.3,233.3,449,0.1,47921.5,15.6,2026-05-03
08-02-2026,Sunday   ,Chrome ,Mobile ,France ,Direct        ,/about        ,3396,1801,1595,3483,13107,0.6,290.2,468,0.1,73602.8,21.7,2026-08-02
03-01-2026,Saturday ,Chrome ,Tablet ,France ,Email         ,/landing-promo,2148,1140,1008,2334,6074,0.2,288.3,326,0.2,20958.7,9.8,2026-03-01
13-10-2025,Monday   ,Chrome ,Mobile ,UK     ,Direct        ,/blog         ,5182,2543,2639,5616,13731,0.6,246.6,828,0.2,228703.9,44.1,2025-10-13
21-10-2025,Tuesday  ,Chrome ,Desktop,France ,Social Media  ,/contact      ,4146,3654,492,4245,14474,0.5,384,293,0.1,32937.1,7.9,2025-10-21
19-11-2025,Wednesday,Chrome ,Tablet ,Canada ,Direct        ,/home         ,6013,2559,3454,6522,12866,0.6,389.9,877,0.1,53576.5,8.9,2025-11-19
12-11-2025,Wednesday,Safari ,Mobile ,Canada ,Organic Search,/about        ,3415,2442,973,3653,8428,0.6,213.1,454,0.1,44520.6,13,2025-12-11
15-03-2026,Sunday   ,Safari ,Tablet ,USA    ,Organic Search,/landing-promo,3637,2264,1373,3686,14815,0.5,344.8,569,0.2,114225.6,31.4,2026-03-15
13-02-2026,Friday   ,Safari ,Desktop,UK     ,Social Media  ,/pricing      ,427,376,51,430,569,0.7,134.1,32,0.1,4993.5,11.7,2026-02-13
17-01-2026,Saturday ,Chrome ,Mobile ,France ,Direct        ,/home         ,3704,1788,1916,3760,10997,0.5,60.7,540,0.1,37251.2,10.1,2026-01-17
18-03-2026,Wednesday,Edge   ,Desktop,India  ,Direct        ,/products     ,2630,1678,952,2982,9920,0.4,411.8,322,0.1,26196.5,10,2026-03-18
18-12-2025,Thursday ,Chrome ,Desktop,France ,Organic Search,/products     ,1983,1534,449,2165,2888,0.4,333,256,0.1,12210.1,6.2,2025-12-18
23-12-2025,Tuesday  ,Chrome ,Mobile ,UK     ,Social Media  ,/blog         ,3480,2843,637,3888,15022,0.8,190.3,274,0.1,34474.6,9.9,2025-12-23
14-02-2026,Saturday ,Chrome ,Mobile ,UK     ,Direct        ,/pricing      ,3939,2251,1688,4042,5813,0.6,317,588,0.1,76211.9,19.3,2026-02-14
08-11-2025,Saturday ,Safari ,Desktop,India  ,Social Media  ,/contact      ,2587,1941,646,2761,4478,0.6,395.2,100,0,2975.3,1.2,2025-08-11
08-01-2026,Thursday ,Firefox,Tablet ,Germany,Direct        ,/landing-promo,1713,804,909,1930,2694,0.6,448.9,235,0.1,15574.5,9.1,2026-08-01
28-09-2025,Sunday   ,Safari ,Desktop,India  ,Social Media  ,/blog         ,2272,1745,527,2366,9727,0.4,425.8,108,0,7272.1,3.2,2025-09-28
29-10-2025,Wednesday,Chrome ,Desktop,USA    ,Paid Search   ,/pricing      ,1428,1213,215,1463,3165,0.3,498,255,0.2,83754.6,58.7,2025-10-29
09-03-2026,Monday   ,Chrome ,Mobile ,India  ,Organic Search,/about        ,2152,1308,844,2329,5488,0.6,160.4,193,0.1,7194.3,3.3,2026-09-03
06-11-2025,Thursday ,Safari ,Mobile ,India  ,Direct        ,/pricing      ,3291,2011,1280,3590,8393,0.3,206.9,374,0.1,0,0,2025-06-11
11-01-2026,Sunday   ,Chrome ,Desktop,USA    ,Organic Search,/home         ,2423,1905,518,2559,7585,0.4,428.9,356,0.1,88231.6,36.4,2026-11-01
13-10-2025,Monday   ,Safari ,Mobile ,India  ,Paid Search   ,/contact      ,4863,4113,750,5405,6045,0.4,278.7,649,0.1,14423.2,3,2025-10-13
11-02-2026,Wednesday,Chrome ,Desktop,UK     ,Paid Search   ,/landing-promo,1428,1168,260,1447,3545,0.4,507.2,221,0.2,60445.3,42.3,2026-11-02
17-01-2026,Saturday ,Safari ,Desktop,India  ,Paid Search   ,/contact      ,3231,2772,459,3471,8640,0.3,575.6,471,0.1,53240.7,16.5,2026-01-17
08-10-2025,Wednesday,Chrome ,Desktop,India  ,Organic Search,/about        ,5054,3255,1799,5328,20696,0.3,399,635,0.1,15381.7,3,2025-08-10
28-10-2025,Tuesday  ,Chrome ,Mobile ,UK     ,Email         ,/products     ,3063,1893,1170,3494,7749,0.4,113.2,547,0.2,127789.5,41.7,2025-10-28
31-12-2025,Wednesday,Chrome ,Mobile ,UK     ,Email         ,/blog         ,2131,1176,955,2389,4249,0.4,171.1,380,0.2,55689.5,26.1,2025-12-31
05-11-2025,Wednesday,Chrome ,Desktop,UK     ,Direct        ,/pricing      ,4545,2182,2363,4656,14203,0.4,187,756,0.2,64276.7,14.1,2025-05-11
01-11-2025,Saturday ,Chrome ,Desktop,India  ,Organic Search,/about        ,1512,1166,346,1522,1845,0.6,567.2,165,0.1,8643,5.7,2025-01-11
17-12-2025,Wednesday,Chrome ,Mobile ,USA    ,Organic Search,/blog         ,2538,1807,731,2620,11600,0.4,274.2,372,0.1,69411.9,27.3,2025-12-17
07-12-2025,Sunday   ,Chrome ,Mobile ,India  ,Paid Search   ,/blog         ,2523,2018,505,2828,3946,0.5,195.7,282,0.1,23478.2,9.3,2025-07-12
19-01-2026,Monday   ,Chrome ,Desktop,India  ,Organic Search,/products     ,4661,2988,1673,4664,12746,0.3,186.4,526,0.1,55067.2,11.8,2026-01-19
15-01-2026,Thursday ,Chrome ,Tablet ,Japan  ,Referral      ,/blog         ,1310,1048,262,1482,5695,0.3,108,161,0.1,27677.1,21.1,2026-01-15
18-02-2026,Wednesday,Chrome ,Tablet ,UK     ,Organic Search,/about        ,1538,1094,444,1724,3283,0.6,159.3,201,0.1,55683.1,36.2,2026-02-18
28-12-2025,Sunday   ,Firefox,Desktop,USA    ,Direct        ,/products     ,3209,1549,1660,3532,3882,0.6,671.3,523,0.2,107240.4,33.4,2025-12-28
29-11-2025,Saturday ,Chrome ,Desktop,USA    ,Organic Search,/contact      ,470,312,158,470,1202,0.5,503.4,69,0.1,11335.2,24.1,2025-11-29
06-02-2026,Friday   ,Chrome ,Desktop,USA    ,Referral      ,/contact      ,1117,923,194,1198,4299,0.4,225,146,0.1,8729.5,7.8,2026-06-02
20-02-2026,Friday   ,Safari ,Desktop,USA    ,Direct        ,/landing-promo,2202,1010,1192,2320,7411,0.4,502.1,333,0.2,84640.8,38.4,2026-02-20
08-02-2026,Sunday   ,Firefox,Mobile ,USA    ,Paid Search   ,/products     ,3522,3140,382,3725,12801,0.7,296.9,608,0.2,190353.9,54,2026-08-02
17-01-2026,Saturday ,Chrome ,Desktop,Germany,Organic Search,/blog         ,1051,834,217,1107,1995,0.4,281.2,148,0.1,9569.3,9.1,2026-01-17
