raw_date,Day_of_Week,Browser,Device_Type,Country,Traffic_Source,Landing_Page,Visitors,New_Visitors,Returning_Visitors,Sessions,Page_Views,Bounce_Rate,Avg_Session_Duration_Sec,Conversions,Conversion_Rate,Revenue,Revenue_Per_Visitor
16-02-2026,Monday,Safari,Desktop,USA,Social Media,/about,2629,2334,295,2767,11364,0.3971,295.8,190,0.0723,32078.73,12.2019
25-11-2025,Tuesday,Firefox,Mobile,Canada,Email,/products,1780,1019,761,2001,7144,0.4802,375.3,297,0.1669,59889.64,33.6459
24-10-2025,Friday,Chrome,Desktop,Japan,Direct,/home,4017,2526,1491,4617,12397,0.2716,527.9,677,0.1686,,15.1161
13-01-2026,Tuesday,Chrome,Mobile,Japan,Organic Search,/products,3378,2349,1029,3571,13819,0.5925,130.2,494,0.1464,17919.53,5.3048
24-01-2026,Saturday,Chrome,Desktop,Japan,Referral,/landing-promo,2324,1850,474,2464,5960,0.616,157.9,302,0.1302,41297.77,17.7701
06-03-2026,Friday,Chrome,Desktop,UK,Social Media,/blog,2757,2133,624,3105,6137,0.7383,202.9,172,0.0627,21789.12,7.9032
27-10-2025,Monday,Chrome,Mobile,UK,Organic Search,/products,4338,3086,1252,4937,15395,0.4184,60.7,571,0.1317,140545.12,32.3986
02-01-2026,Friday,Chrome,Desktop,UAE,Organic Search,/home,1004,676,328,1087,2498,0.317,331.4,158,0.1583,40544.9,40.3834
12-11-2025,Wednesday,Safari,Mobile,Germany,Paid Search,/landing-promo,4336,3321,1015,4715,13980,0.7826,216.9,696,0.1607,77671.31,17.9131
26-02-2026,Thursday,Chrome,Mobile,Japan,Direct,/about,5013,2279,2734,5121,6292,0.6669,70.8,728,0.1453,74139.6,14.7895
04-01-2026,Sunday,Chrome,Mobile,UAE,Paid Search,/landing-promo,3354,2946,408,3470,4057,0.5031,201.8,568,0.1695,0,0
28-12-2025,Sunday,Chrome,Desktop,Japan,Direct,/products,1404,581,823,1449,3880,0.3331,218.6,216,0.1539,48573.71,34.5967
08-03-2026,Sunday,Chrome,Mobile,France,Direct,/home,939,488,451,970,3774,0.3014,253.7,118,0.1264,5755.33,6.1292
21-02-2026,Saturday,Chrome,Desktop,USA,Paid Search,/landing-promo,376,313,63,419,726,0.4411,317.3,62,0.1675,12478.37,33.1872
27-11-2025,Thursday,Safari,Mobile,Canada,Direct,/pricing,1070,657,413,1075,2481,0.4327,248.6,156,0.1464,30953.73,28.9287
17-12-2025,Wednesday,Safari,Desktop,UK,Paid Search,/pricing,1597,1286,311,1611,5886,0.6555,348.7,253,0.159,32510.91,20.3575
08-02-2026,Sunday,Chrome,Desktop,France,Organic Search,/home,1702,1068,634,1802,5463,0.4699,562.5,223,3.2023,13820.37,8.1201
10-02-2026,Tuesday,Safari,Desktop,India,Paid Search,/blog,5575,4599,976,5901,22311,0.6059,444.1,813,0.1459,71154.64,12.7632
05-12-2025,Friday,Safari,Desktop,UK,Organic Search,/landing-promo,1967,1457,510,2244,6301,0.3179,287.8,262,0.1337,15190.31,7.7226
02-27-2026,Friday,Chrome,Desktop,Germany,Social Media,/products,1944,1550,394,2078,3859,0.3717,155.7,137,0.0705,6505.5,3.3465
05-12-2025,Friday,Safari,Desktop,USA,Direct,/about,1321,825,496,1356,4371,0.4085,584,207,0.1574,17917.43,13.5635
12-11-2025,Wednesday,Chrome,Mobile,UAE,Paid Search,/about,832,644,188,875,3105,0.6042,286.8,138,0.1662,22186.8,26.6668
22-02-2026,Sunday,Chrome,Desktop,India,Organic Search,/about,1168,755,413,1215,2341,0.4341,425.5,134,0.1148,9702.78,8.3072
15-10-2025,Wednesday,Safari,Desktop,India,Social Media,/landing-promo,3381,2851,530,3833,8614,0.5394,422.6,140,0.0416,12048.65,3.5636
19-02-2026,Thursday,Chrome,Desktop,France,Organic Search,/products,2538,1594,944,2594,6047,0.6202,121.4,311,0.1229,22764.12,8.9693
18-03-2026,Wednesday,Chrome,Desktop,France,Paid Search,/contact,1991,1746,245,1994,4516,0.5784,460.5,299,0.1504,47710.97,23.9633
20-01-2026,Tuesday,Chrome,Desktop,USA,Paid Search,/blog,4930,4017,913,5614,23396,0.4796,197.6,848,0.1722,47367.9,9.6081
14-12-2025,Sunday,Firefox,Desktop,India,Organic Search,/pricing,3260,2301,959,3499,10588,0.4815,378.9,395,0.1212,8446.12,2.5908
30-01-2026,Friday,Chrome,Desktop,USA,Organic Search,/landing-promo,2186,1413,773,2293,3411,0.5129,447,325,0.1488,51027.54,23.3429
01-03-2026,Sunday,Safari,Desktop,Japan,Social Media,/blog,2891,2314,577,2970,7777,0.3692,360.2,227,0.0788,11158.27,3.8597
18-10-2025,Saturday,Chrome,Mobile,India,Email,/landing-promo,768,484,284,816,3488,0.5052,357.9,105,0.1369,8569.86,11.1587
18-02-2026,Wednesday,Chrome,Mobile,India,Organic Search,/contact,2634,1757,877,2694,11084,0.5323,186.1,250,0.0952,23357.02,8.8675
16-12-2025,Tuesday,Chrome,Mobile,Germany,Organic Search,/blog,1205,888,317,1307,5682,0.565,56.6,167,0.1389,18247.32,15.143
24-11-2025,Monday,Chrome,Tablet,India,Organic Search,/blog,1369,977,392,1558,3419,0.3048,131.4,132,0.0967,8303.92,6.0657
13-03-2026,Friday,Chrome,Mobile,UAE,Direct,,768,457,311,806,1076,0.4237,246.5,121,0.1588,12713.46,16.554
16-12-2025,Tuesday,Chrome,Desktop,UAE,Social Media,/about,3322,2718,604,3386,5881,0.6005,290.7,311,0.0939,72321.73,21.7705
25-03-2026,Wednesday,Chrome,Tablet,UK,Social Media,/contact,711,551,160,806,2567,0.7386,91.6,39,0.0558,6677.75,9.3921
12-01-2026,Monday,Safari,Mobile,Germany,Paid Search,/landing-promo,5790,4593,1197,5818,24273,0.736,211,972,0.1679,105549.17,18.2296
14-10-2025,Tuesday,Chrome,Mobile,UK,Organic Search,/products,2388,1538,850,2690,5429,0.6399,271.8,300,0.1259,50458.02,21.1298
02-10-2025,Thursday,Chrome,Tablet,USA,Organic Search,/pricing,3814,2721,1093,4201,17605,0.4393,285.9,605,0.1588,158865.17,41.6532
22-03-2026,Sunday,Firefox,Desktop,France,Direct,/home,2715,1706,1009,2811,11478,0.4561,560.6,403,0.1488,31159.12,11.4767
25-11-2025,Tuesday,Chrome,Desktop,Japan,Direct,/products,2947,1849,1098,3091,589,0.5575,441.7,468,0.1589,83733.12,28.413
21-12-2025,Sunday,Chrome,Mobile,USA,Referral,/blog,2429,1909,520,2486,10545,0.6883,274.8,296,0.1222,32501,13.3804
13-02-2026,Friday,Chrome,Desktop,India,Paid Search,/blog,3121,2750,371,3487,11152,0.6541,411.8,441,0.1414,16660.05,5.338
11-03-2026,Wednesday,Chrome,MOBILE,India,Paid Search,/products,707,535,172,794,3369,0.4498,139,83,0.118,3077.35,4.3527
11-03-2026,Wednesday,Chrome,Desktop,India,Direct,/products,2185,917,1268,2257,3525,0.6235,248.4,275,0.126,18383.96,8.4137
29-10-2025,Wednesday,Firefox,Mobile,USA,Paid Search,/blog,3319,2830,489,3422,5149,0.6916,104.6,545,0.1644,72802.3,21.935
15-02-2026,Sunday,Chrome,,India,Email,/home,681,359,322,734,3040,0.2498,498.1,95,0.1401,2220.39,3.2605
28-09-2025,Sunday,Chrome,Tablet,Germany,Paid Search,/pricing,1011,907,104,1070,2931,0.3469,125.4,154,0.1525,29491.69,29.1708
22-01-2026,Thursday,Safari,Mobile,USA,Direct,/home,647,404,243,730,1247,0.4927,96.6,96,0.1495,6723.47,10.3918
26-11-2025,Wednesday,Chrome,Mobile,France,Direct,/products,2607,1338,1269,2875,8767,0.4518,204.3,317,0.1217,24860.63,9.5361
23-01-2026,Friday,Chrome,Mobile,France,Organic Search,/contact,1705,1264,441,1758,7680,0.4921,156.3,214,0.1258,37049.43,21.7299
22-03-2026,Sunday,Chrome,Tablet,UAE,Referral,/pricing,334,261,73,357,525,0.5002,103.5,42,0.1284,5436.12,16.2758
29-01-2026,Thursday,Firefox,Desktop,USA,Organic Search,/blog,2146,1615,531,2402,5454,0.3755,560.3,324,0.1511,77495.42,36.1116
15-01-2026,Thursday,Chrome,Mobile,UK,Direct,/pricing,4099,2361,1738,4366,15392,0.5989,202.1,623,0.1521,89584.73,21.8553
24-01-2026,Saturday,Firefox,Mobile,India,Paid Search,,3005,2549,456,3281,5199,0.7018,139.1,396,0.132,26824.83,8.9267
03-10-2025,Friday,Edge,Tablet,USA,Direct,/pricing,820,477,343,857,1447,0.3475,195.2,116,0.1425,23823.45,29.053
08-03-2026,Sunday,Chrome,Desktop,India,Referral,/landing-promo,1331,1169,162,1453,3621,0.2718,368.1,141,0.1066,10349.65,7.7758
02-02-2026,Monday,Chrome,Desktop,,Referral,/about,1484,1206,278,1599,7034,0.4559,143.7,220,0.1485,18563.95,12.5094
12-03-2026,Thursday,Chrome,Mobile,France,Paid Search,/landing-promo,3867,3145,722,3938,12450,0.6034,202.8,545,0.1411,37922.81,9.8068
04-03-2026,Wednesday,Safari,Tablet,USA,Referral,/contact,2731,2365,366,2931,5748,0.3122,195.2,352,0.1289,113171.82,41.4397
15-10-2025,Wednesday,Safari,Mobile,Canada,Direct,/contact,3724,1705,2019,4071,6516,0.3124,304.3,580,0.1559,112174.11,30.1219
14-03-2026,Saturday,Chrome,Desktop,UAE,Paid Search,/landing-promo,2296,1968,328,2333,3480,0.7275,197.4,397,0.1732,74955.64,32.6462
24-11-2025,Monday,Chrome,Tablet,Germany,Paid Search,/products,3360,2737,623,3795,9728,0.7369,325.1,504,0.1502,94663.05,28.1735
07-12-2025,Sunday,Safari,Desktop,Germany,Direct,/pricing,1845,1143,702,1884,8173,0.2402,529.7,288,0.1562,12714.16,6.8911
07-12-2025,Sunday,Safari,Mobile,Japan,Direct,/about,1335,764,571,1512,4865,0.4473,387.9,174,0.1308,19054.69,14.2732
17-10-2025,Friday,Chrome,Desktop,Germany,Direct,/pricing,1466,774,692,1544,5838,0.456,570.4,218,0.1488,51558.69,35.1696
11-01-2026,Sunday,Chrome,Desktop,Japan,Referral,/contact,1191,961,230,1214,2234,0.2605,593.3,157,0.1321,22412.43,18.8182
06-11-2025,Thursday,Chrome,Desktop,India,Organic Search,/home,5232,3930,1302,5257,13596,0.4538,336.5,633,0.121,27633.29,5.2816
01-01-2026,Thursday,Chrome,Mobile,Japan,Organic Search,/home,3272,2196,1076,3746,6214,0.7239,87,463,0.1418,21163.8,6.4682
31-01-2026,Saturday,Chrome,Desktop,UK,Paid Search,/products,2005,1648,357,2213,2640,0.4945,330.7,317,0.1583,33068.45,16.493
05-11-2025,Wednesday,Safari,Desktop,USA,Organic Search,/about,4691,3232,1459,5295,17669,0.5234,395.4,765,0.1632,0,0
24-02-2026,Tuesday,Firefox,Desktop,India,Paid Search,/landing-promo,4068,3277,791,4139,5039,0.4545,169.3,567,0.1394,22590.19,5.5531
27-02-2026,Friday,Edge,Mobile,India,Paid Search,/home,1369,1076,293,1397,2715,0.6401,251.5,168,0.1232,7689.19,5.6166
26-10-2025,Sunday,Safari,Desktop,France,Direct,/landing-promo,2234,1263,971,2384,5753,0.4345,132.1,293,0.1312,45262.15,20.2606
31-12-2025,Wednesday,Chrome,Tablet,France,Direct,/about,3599,1666,1933,3662,16906,0.4405,122,503,0.1398,30400.01,8.4468
07-03-2026,Saturday,Chrome,Mobile,Germany,Organic Search,/home,1301,920,381,1372,5709,0.5799,113.6,174,0.1339,43293.64,33.2772
08-01-2026,Thursday,Chrome,Desktop,UAE,Direct,/home,4410,2060,2350,4697,11575,0.2333,149.1,783,0.1777,145597.8,33.0154
05-12-2025,Friday,Chrome,Desktop,UAE,Social Media,/products,2436,2104,332,2732,9962,0.5726,342.9,177,0.0728,17591.49,7.2215
12-01-2026,Monday,Chrome,Mobile,USA,Social Media,/about,3083,2334,749,3146,12436,0.6174,206.7,247,0.0803,74962.08,24.3147
22-11-2025,Saturday,Chrome,Desktop,Germany,Direct,/pricing,3581,1459,2122,4113,7455,0.5724,739.5,589,0.1645,47996.92,13.4032
23-11-2025,Sunday,Safari,Mobile,UK,Organic Search,/contact,300,232,68,342,890,0.3704,284.3,37,0.1235,7550.51,25.1684
06-10-2025,Monday,Chrome,Mobile,Japan,Referral,/blog,1436,1245,191,1477,2570,0.6787,245.9,174,0.1218,13951.42,9.7155
06-12-2025,Saturday,Chrome,Desktop,Germany,Organic Search,/landing-promo,2149,1482,667,2366,4390,0.5864,461.6,314,0.1465,73472.68,34.1892
20-11-2025,Thursday,Chrome,Tablet,USA,Organic Search,/contact,4788,3721,1067,4945,19311,0.6394,308.7,734,0.1534,114914.2,24.0005
01-03-2026,Sunday,Chrome,Desktop,India,Paid Search,/landing-promo,1314,1063,251,1493,2735,0.5996,439.6,178,0.1359,4953.96,3.7701
06-11-2025,Thursday,Chrome,Desktop,France,Paid Search,/pricing,3108,2766,342,3196,8468,0.6952,412.6,519,0.167,18537.39,5.9644
08-01-2026,Thursday,Chrome,Mobile,India,Organic Search,/home,1058,772,286,1145,4770,0.6184,193.6,112,0.1063,11564.5,10.9305
28-12-2025,Sunday,Chrome,DESKTOP,India,Paid Search,/about,4113,3429,684,4343,7640,0.4274,189.8,583,0.1418,17564.01,4.2704
11-02-2026,Wednesday,Chrome,Desktop,UAE,Organic Search,/blog,1434,1093,341,1566,5008,0.3689,418.9,201,0.1404,32114.47,22.395
03-12-2025,Wednesday,Edge,MOBILE,USA,Organic Search,/about,2709,2158,551,2785,8731,0.6219,163.2,374,0.1384,108116.3,39.91
08-01-2026,Thursday,Safari,Desktop,UK,Referral,/about,3613,3071,542,4140,6916,0.5507,182.3,539,0.1492,66687.49,18.4577
26-03-2026,Thursday,Firefox,Desktop,UK,Social Media,/contact,2183,1929,254,2467,9158,0.7192,418.5,161,2.1444,15361.91,7.0371
06-10-2025,Monday,Chrome,Desktop,France,Direct,/products,4700,2199,2501,5377,12223,0.6045,224.7,728,0.1549,41975.71,8.931
15-10-2025,Wednesday,Chrome,Tablet,UAE,Organic Search,/products,3230,2204,1026,3573,8901,0.472,399.3,484,0.15,47066.46,14.5717
23-11-2025,Sunday,Chrome,Desktop,India,Organic Search,/home,3057,1972,1085,3240,4211,0.294,360.9,344,0.1126,23422.2,7.6618
11-10-2025,Saturday,Chrome,Desktop,USA,Organic Search,/home,407,279,128,462,1776,0.3402,,65,0.1598,4134.18,10.1577
06-03-2026,Friday,Chrome,Desktop,USA,Paid Search,/pricing,5182,4021,1161,5710,17897,0.5067,305.5,932,0.18,100503.26,19.3947
02-10-2025,Thursday,Safari,Desktop,India,Social Media,/contact,2912,2531,381,3219,8178,0.5985,283.7,119,0.0412,14019.95,4.8145
27-02-2026,Friday,Safari,Desktop,India,Email,/about,2413,1155,1258,2572,8309,0.5697,274.1,345,0.1431,9512.39,3.9421
06-01-2026,Tuesday,Edge,Tablet,USA,Paid Search,/landing-promo,2915,2471,444,2960,10210,0.5451,106.5,455,0.1564,156672.46,53.747
18-01-2026,Sunday,Chrome,Desktop,USA,Paid Search,/blog,3699,3228,471,3934,5538,0.5022,597.6,650,0.1759,86969.76,23.5117
30-10-2025,Thursday,Safari,Desktop,UK,Social Media,/blog,1558,1223,335,1653,4559,0.3795,327.4,107,0.0687,30344.3,19.4764
03-02-2026,Tuesday,Chrome,Mobile,Germany,Social Media,/landing-promo,564,495,69,644,2593,0.5073,115.7,36,0.0646,7379.8,13.0848
29-11-2025,Saturday,Chrome,Mobile,India,Referral,/home,1647,1356,291,1653,6268,0.5353,176.1,147,0.0897,10658.43,6.4714
05-11-2025,Wednesday,Chrome,Desktop,Germany,Social Media,/home,2725,2432,293,3102,3504,0.5158,137.7,167,0.0616,37529.72,13.7724
29-11-2025,Saturday,Chrome,Mobile,India,Organic Search,/pricing,611,419,192,655,1629,0.6769,49.9,66,0.1089,3872.27,6.3376
03-01-2026,Saturday,Chrome,Mobile,USA,Organic Search,/products,753,522,231,841,2079,0.5692,69.3,98,0.1309,31548.33,41.8969
01-02-2026,Sunday,Safari,Mobile,UAE,Organic Search,/products,3174,1922,1252,3280,12921,0.6214,164.3,472,0.1488,115556.46,36.4072
01-02-2026,Sunday,Chrome,Desktop,USA,Social Media,/about,2552,2045,507,2569,10624,0.6518,191.7,215,0.0843,57310.49,22.4571
19-01-2026,Monday,Chrome,Desktop,USA,Social Media,/landing-promo,776,596,180,794,2054,0.7324,343.1,61,0.0795,11606.19,14.9564
22-10-2025,Wednesday,Firefox,Mobile,Germany,Email,/pricing,557,232,325,595,1308,0.5058,306.7,96,0.1727,13731.22,24.6521
17-01-2026,Saturday,Chrome,Desktop,France,Paid Search,/blog,3110,2480,630,3503,14468,0.4622,590.6,481,0.1548,78194.27,25.1429
19-01-2026,Monday,Edge,Tablet,India,Social Media,/pricing,2402,2014,388,2523,8649,0.6085,244.4,84,0.0352,6554.78,2.7289
16-02-2026,Monday,Safari,Mobile,France,Organic Search,/about,853,643,210,919,3576,0.4297,283.4,109,0.1289,8297.15,9.727
30-09-2025,Tuesday,Chrome,Desktop,USA,Paid Search,/about,2959,2332,627,3213,3796,0.5591,251.4,520,0.1759,100227.49,33.8721
04-01-2026,Sunday,Chrome,Desktop,India,Paid Search,/home,3272,2657,615,3720,11389,0.3374,386,431,0.132,29321.26,8.9613
25-10-2025,Saturday,Chrome,desktop,USA,Organic Search,/home,1170,767,403,1315,4216,0.4098,323.1,184,0.1574,34639.63,29.6065
05-01-2026,Monday,Safari,Desktop,UAE,Paid Search,/landing-promo,1539,1297,242,1739,1952,0.5898,231,276,0.1795,37900.71,24.6268
29-11-2025,Saturday,Firefox,Desktop,Canada,Organic Search,/contact,1248,890,358,1282,1646,0.2817,580.3,170,0.1367,49070.08,39.319
10-10-2025,Friday,Safari,Tablet,Germany,Paid Search,/home,954,836,118,1013,3513,0.503,241.3,146,0.1539,16109.39,16.8862
17-01-2026,Saturday,Chrome,Desktop,India,Organic Search,/contact,2313,1591,722,2458,6336,0.4241,133.3,275,0.1191,24475.11,10.5815
12-12-2025,Friday,Chrome,Desktop,Canada,Direct,/blog,2351,1262,1089,2490,6689,0.3801,477.9,359,0.153,80747.37,34.346
24-10-2025,Friday,Chrome,Desktop,USA,Referral,/landing-promo,1029,864,165,1093,3099,0.6045,315.4,133,0.1301,9841.68,9.5643
18-02-2026,Wednesday,Firefox,Mobile,Germany,Paid Search,/pricing,4172,3597,575,4478,6372,0.5328,206,648,0.1554,66805.73,16.0129
10-02-2026,Tuesday,Edge,Desktop,USA,Referral,/contact,1657,1358,299,1799,2209,0.4226,281.9,237,0.1432,75343.65,45.4699
29-11-2025,Saturday,Firefox,Desktop,Germany,Social Media,/pricing,894,794,100,968,3865,0.5118,176,62,0.0695,9665.88,10.8119
02-10-2025,Thursday,Chrome,Desktop,India,Organic Search,/products,3182,2441,741,3374,6980,0.3697,132.9,365,0.1149,8121.37,2.5523
14-02-2026,Saturday,Firefox,Desktop,USA,Social Media,/contact,343,282,61,358,991,0.6768,404.8,30,0.0892,7746.56,22.5847
01-01-2026,Thursday,Firefox,Mobile,USA,Email,/contact,2643,1534,1109,2822,9355,0.3106,,469,0.1777,33637.9,12.7272
22-03-2026,Sunday,Safari,Tablet,India,Email,/landing-promo,463,248,215,468,1461,0.514,509.8,67,0.145,6142.15,13.266
05-12-2025,Friday,Chrome,Desktop,Japan,Organic Search,/contact,546,387,159,575,2188,0.4223,446.7,73,0.1355,6524.59,11.9498
04-02-2026,Wednesday,Firefox,Mobile,Canada,Direct,/contact,2343,1472,871,2613,6618,0.3098,89.8,306,0.1309,69248.49,29.5555
15-02-2026,Sunday,Chrome,Mobile,USA,Paid Search,/pricing,3782,3034,748,3969,8639,0.5543,208.8,605,0.16,174778.55,46.2133
11-02-2026,Wednesday,Safari,Desktop,UAE,Organic Search,/about,3037,2385,652,3191,9793,0.3606,122,497,0.1637,120720.09,39.7498
24-11-2025,Monday,Chrome,Desktop,UAE,Direct,/home,5454,2610,2844,5853,7437,0.6092,279.3,876,0.1607,0,0
06-10-2025,Monday,Safari,Tablet,Japan,Organic Search,/about,2622,1866,756,2886,8752,0.5565,183.5,336,0.1282,51000.8,19.4511
24-03-2026,Tuesday,Chrome,Desktop,Canada,Direct,/landing-promo,4209,2679,1530,4350,7229,0.3723,482.8,706,0.1678,163966.26,38.9561
30-01-2026,Friday,Safari,Desktop,Germany,Direct,/blog,4502,2287,2215,4623,18506,0.2341,237.9,729,0.1621,0,0
02-12-2025,Tuesday,Edge,Tablet,France,Direct,/pricing,4133,2650,1483,4536,15322,0.6253,192.9,604,0.1463,100929.81,24.4205
03-03-2026,Tuesday,Chrome,Desktop,Canada,Social Media,/pricing,4296,3854,442,4938,9643,0.5426,213.9,351,0.0818,22806.42,5.3088
04-02-2026,Wednesday,Safari,Mobile,USA,Paid Search,/blog,2016,1561,455,2077,3311,0.7963,46.7,321,0.1595,29918.57,14.8406
05-03-2026,Thursday,Firefox,Desktop,India,Social Media,/blog,3045,2287,758,3233,4569,0.54,409.5,124,0.0409,3118.87,1.0243
28-09-2025,Sunday,Safari,Mobile,India,Social Media,/pricing,2776,2200,576,3128,10861,0.4109,46.8,61,0.0221,5897.45,2.1244
18-02-2026,Wednesday,Chrome,Tablet,Germany,Paid Search,/landing-promo,2979,2435,544,3113,6005,0.5102,206.8,454,0.1525,41799.6,14.0314
28-09-2025,Sunday,Chrome,Mobile,India,Organic Search,/blog,1757,1156,601,1957,5877,0.7002,99.6,186,0.1064,21849.11,12.4355
11-02-2026,Wednesday,Chrome,Desktop,France,Social Media,/landing-promo,3739,3136,603,4148,623,0.5411,436.2,227,0.0609,38389.43,10.2673
09-12-2025,Tuesday,Chrome,Mobile,UK,Social Media,/about,1739,1554,185,1897,4327,0.6398,94.1,113,0.065,18115.86,10.4174
14-02-2026,Saturday,Chrome,Desktop,Germany,Organic Search,/products,429,281,148,479,1032,0.4164,505.2,56,0.1314,7258.95,16.9206
16-11-2025,Sunday,Safari,MOBILE,USA,Direct,/about,366,174,192,373,1088,0.6266,231.9,56,0.1537,7579.16,20.7081
15-03-2026,Sunday,Safari,Mobile,Canada,Direct,/products,3066,1398,1668,3372,13679,0.3163,181.8,468,0.1528,65090.4,21.2297
13-01-2026,Tuesday,Chrome,Mobile,UK,Social Media,/home,2874,2479,395,2903,5768,0.7849,50.6,191,0.0668,18696.98,6.5056
08-03-2026,Sunday,Edge,Desktop,India,Organic Search,/about,2040,1288,752,2053,3363,0.3084,153.2,235,0.1155,14036.72,6.8807
14-10-2025,Tuesday,Safari,Desktop,India,Organic Search,/products,0,2081,841,3344,12336,0.3679,350.6,300,0.1027,22030.76,7.5396
08-03-2026,Sunday,Chrome,Mobile,USA,Direct,/contact,2139,982,1157,2189,3200,2.2992,331.6,335,0.1569,84919.95,39.7008
04-01-2026,Sunday,Chrome,Mobile,U.S.A,Organic Search,/blog,1037,712,325,1173,4280,0.5905,62.4,147,0.1422,19993.43,19.2801
19-01-2026,Monday,Firefox,Mobile,USA,Paid Search,/home,2896,2196,700,3322,9501,0.7775,284.6,439,0.1518,36341.16,12.5487
03-11-2025,Monday,Firefox,Desktop,USA,Organic Search,/landing-promo,4657,3184,1473,5282,12513,0.4434,479,745,0.1601,-2791.11,26.3796
28-11-2025,Friday,Safari,Desktop,USA,Organic Search,/blog,3924,3071,853,4296,5985,0.3768,439.5,614,0.1567,97845.55,24.9352
22-12-2025,Monday,Chrome,Desktop,USA,Referral,/contact,1965,1660,305,2123,3277,0.6263,140.6,256,0.1304,34203.31,17.4063
09-10-2025,Thursday,Safari,Desktop,Germany,Social Media,/home,3996,3587,409,4493,16403,0.44,132.7,289,0.0725,37120.2,9.2893
09-01-2026,Friday,Chrome,Desktop,Japan,Organic Search,/home,4220,3319,901,4312,19191,0.5068,478.6,657,0.1558,122032.91,28.9178
21-10-2025,Tuesday,Safari,Mobile,India,Paid Search,/landing-promo,971,851,120,1088,2737,0.6468,166.3,107,0.1112,10087.45,10.3887
19-12-2025,Friday,Firefox,Mobile,USA,Organic Search,/contact,3421,2132,1289,3696,14156,0.3364,58.4,482,0.1409,0,0
25-11-2025,Tuesday,Safari,Mobile,France,Social Media,/products,3388,2917,471,3596,7900,0.69,137.6,194,0.0574,20700.23,6.1099
04-01-2026,Sunday,Chrome,Desktop,USA,Social Media,/home,781,589,192,797,1172,0.611,124.5,69,0.0892,16594.58,21.2479
16-11-2025,Sunday,Chrome,Desktop,CANADA,Organic Search,/pricing,336,259,77,367,508,0.657,388.8,48,0.144,3331.59,9.9154
03-03-2026,Tuesday,Chrome,Desktop,USA,Email,/contact,3143,1868,1275,3542,12137,0.5158,668,565,0.18,171696.11,54.6281
27-10-2025,Monday,Safari,Tablet,India,Organic Search,/blog,1774,1308,466,2030,5998,0.5729,135.7,180,1.2959,14106.32,7.9517
24-03-2026,Tuesday,Chrome,Desktop,Germany,Direct,/products,4865,2932,1933,4894,16293,0.6034,626.1,750,0.1542,137381.61,28.2388
04-12-2025,Thursday,Chrome,Desktop,Germany,Referral,/blog,1423,1180,243,1469,3560,0.47,453.5,186,0.1309,7117.18,5.0015
25-03-2026,Wednesday,,Desktop,UAE,Organic Search,/pricing,3833,2665,1168,4081,7796,0.5435,262.3,577,0.1506,104689.34,27.3126
17-10-2025,Friday,Chrome,Mobile,CAN,Paid Search,/contact,4588,3675,913,4671,14407,0.7613,199.8,735,0.1604,66801.66,14.5601
22-10-2025,Wednesday,Chrome,Mobile,UAE,Organic Search,/landing-promo,1398,1024,374,1522,2252,0.5494,96.7,205,0.1467,26249.41,18.7764
10-10-2025,Friday,Chrome,Desktop,India,Social Media,/pricing,3770,3192,578,3782,7410,0.4018,387.1,219,0.0582,15059.03,3.9944
17-02-2026,Tuesday,Safari,Desktop,UK,Paid Search,/contact,4750,3910,840,5339,8566,0.414,246.5,798,0.1682,216812.42,45.6447
04-11-2025,Tuesday,Chrome,Tablet,India,Social Media,/home,1043,885,158,1117,2586,0.7504,201.1,29,0.0287,2223.66,2.132
20-10-2025,Monday,Chrome,Desktop,France,Email,/pricing,2805,1137,1668,3154,9195,0.2747,129.7,479,0.1711,110354.91,39.3422
